CMIP5 projected changes in Temperature (degF) and Precipitation (percent), ,,,,
"	for 3 future time periods (relative to average for 1970-1999).",,,,,
Variable,Season,Scenario,Time Period,Model Name,Projected Change
pr,ANN,rcp60,2080,HadGEM2-CC,NaN
pr,ANN,rcp60,2080,HadGEM2-ES,NaN
pr,ANN,rcp60,2080,IPSL-CM5A-LR,0.74
pr,ANN,rcp60,2080,IPSL-CM5A-MR,5.22
pr,ANN,rcp60,2080,IPSL-CM5B-LR,NaN
pr,ANN,rcp60,2080,MIROC-ESM-CHEM,1.07
pr,ANN,rcp60,2080,MIROC-ESM,0.21
pr,ANN,rcp60,2080,MIROC4h,NaN
pr,ANN,rcp60,2080,MIROC5,5.07
pr,ANN,rcp60,2080,MPI-ESM-LR,NaN
pr,ANN,rcp60,2080,MPI-ESM-MR,NaN
pr,ANN,rcp60,2080,MPI-ESM-P,NaN
pr,ANN,rcp60,2080,MRI-CGCM3,3.81
pr,ANN,rcp60,2080,MRI-ESM1,NaN
pr,ANN,rcp60,2080,NorESM1-M,10.54
pr,ANN,rcp60,2080,NorESM1-ME,15.69
pr,ANN,rcp60,2080,bcc-csm1-1-m,8.11
pr,ANN,rcp60,2080,bcc-csm1-1,1.27
pr,ANN,rcp60,2080,inmcm4,NaN
pr,ANN,rcp85,2040,ACCESS1-0,0.33
pr,ANN,rcp85,2040,ACCESS1-3,2.87
pr,ANN,rcp85,2040,BNU-ESM,-5.73
pr,ANN,rcp85,2040,CCSM4,2.77
pr,ANN,rcp85,2040,CESM1-BGC,1.74
pr,ANN,rcp85,2040,CESM1-CAM5-1-FV2,NaN
pr,ANN,rcp85,2040,CESM1-CAM5,9.54
pr,ANN,rcp85,2040,CESM1-FASTCHEM,NaN
pr,ANN,rcp85,2040,CESM1-WACCM,NaN
pr,ANN,rcp85,2040,CMCC-CESM,5.23
pr,ANN,rcp85,2040,CMCC-CM,12.29
pr,ANN,rcp85,2040,CMCC-CMS,12.82
pr,ANN,rcp85,2040,CNRM-CM5-2,NaN
pr,ANN,rcp85,2040,CNRM-CM5,5.65
pr,ANN,rcp85,2040,CSIRO-Mk3-6-0,-1.39
pr,ANN,rcp85,2040,CSIRO-Mk3L-1-2,NaN
pr,ANN,rcp85,2040,CanCM4,NaN
pr,ANN,rcp85,2040,CanESM2,5.03
pr,ANN,rcp85,2040,FGOALS-g2,4.39
pr,ANN,rcp85,2040,FGOALS-s2,NaN
pr,ANN,rcp85,2040,FIO-ESM,1.76
pr,ANN,rcp85,2040,GFDL-CM2p1,NaN
pr,ANN,rcp85,2040,GFDL-CM3,9.07
pr,ANN,rcp85,2040,GFDL-ESM2G,8.63
pr,ANN,rcp85,2040,GFDL-ESM2M,-3.06
pr,ANN,rcp85,2040,GISS-E2-H-CC,6.74
pr,ANN,rcp85,2040,GISS-E2-H,6.5
pr,ANN,rcp85,2040,GISS-E2-R-CC,0.72
pr,ANN,rcp85,2040,GISS-E2-R,2.25
pr,ANN,rcp85,2040,HadCM3,NaN
pr,ANN,rcp85,2040,HadGEM2-AO,2.72
pr,ANN,rcp85,2040,HadGEM2-CC,1.59
pr,ANN,rcp85,2040,HadGEM2-ES,NaN
pr,ANN,rcp85,2040,IPSL-CM5A-LR,-3.18
pr,ANN,rcp85,2040,IPSL-CM5A-MR,3.44
pr,ANN,rcp85,2040,IPSL-CM5B-LR,3.74
pr,ANN,rcp85,2040,MIROC-ESM-CHEM,2.04
pr,ANN,rcp85,2040,MIROC-ESM,-0.21
pr,ANN,rcp85,2040,MIROC4h,NaN
pr,ANN,rcp85,2040,MIROC5,4.1
pr,ANN,rcp85,2040,MPI-ESM-LR,-0.22
pr,ANN,rcp85,2040,MPI-ESM-MR,2.21
pr,ANN,rcp85,2040,MPI-ESM-P,NaN
pr,ANN,rcp85,2040,MRI-CGCM3,0.55
pr,ANN,rcp85,2040,MRI-ESM1,-0.66
pr,ANN,rcp85,2040,NorESM1-M,6.36
pr,ANN,rcp85,2040,NorESM1-ME,11.97
pr,ANN,rcp85,2040,bcc-csm1-1-m,NaN
pr,ANN,rcp85,2040,bcc-csm1-1,2.75
pr,ANN,rcp85,2040,inmcm4,-2.06
pr,ANN,rcp85,2050,ACCESS1-0,-0.38
pr,ANN,rcp85,2050,ACCESS1-3,4.59
pr,ANN,rcp85,2050,BNU-ESM,-5.38
pr,ANN,rcp85,2050,CCSM4,2.06
pr,ANN,rcp85,2050,CESM1-BGC,1.29
pr,ANN,rcp85,2050,CESM1-CAM5-1-FV2,NaN
pr,ANN,rcp85,2050,CESM1-CAM5,9.79
pr,ANN,rcp85,2050,CESM1-FASTCHEM,NaN
pr,ANN,rcp85,2050,CESM1-WACCM,NaN
pr,ANN,rcp85,2050,CMCC-CESM,10.42
pr,ANN,rcp85,2050,CMCC-CM,10.17
pr,ANN,rcp85,2050,CMCC-CMS,11.38
pr,ANN,rcp85,2050,CNRM-CM5-2,NaN
pr,ANN,rcp85,2050,CNRM-CM5,8.62
pr,ANN,rcp85,2050,CSIRO-Mk3-6-0,-0.99
pr,ANN,rcp85,2050,CSIRO-Mk3L-1-2,NaN
pr,ANN,rcp85,2050,CanCM4,NaN
pr,ANN,rcp85,2050,CanESM2,8.7
pr,ANN,rcp85,2050,FGOALS-g2,7.37
pr,ANN,rcp85,2050,FGOALS-s2,NaN
pr,ANN,rcp85,2050,FIO-ESM,1.16
pr,ANN,rcp85,2050,GFDL-CM2p1,NaN
pr,ANN,rcp85,2050,GFDL-CM3,12.81
pr,ANN,rcp85,2050,GFDL-ESM2G,6.66
pr,ANN,rcp85,2050,GFDL-ESM2M,-0.46
pr,ANN,rcp85,2050,GISS-E2-H-CC,9.36
pr,ANN,rcp85,2050,GISS-E2-H,7.49
pr,ANN,rcp85,2050,GISS-E2-R-CC,2.4
pr,ANN,rcp85,2050,GISS-E2-R,3.46
pr,ANN,rcp85,2050,HadCM3,NaN
pr,ANN,rcp85,2050,HadGEM2-AO,1.46
pr,ANN,rcp85,2050,HadGEM2-CC,2.52
pr,ANN,rcp85,2050,HadGEM2-ES,NaN
pr,ANN,rcp85,2050,IPSL-CM5A-LR,-2.77
pr,ANN,rcp85,2050,IPSL-CM5A-MR,6.75
pr,ANN,rcp85,2050,IPSL-CM5B-LR,3.62
pr,ANN,rcp85,2050,MIROC-ESM-CHEM,-0.99
pr,ANN,rcp85,2050,MIROC-ESM,1.81
pr,ANN,rcp85,2050,MIROC4h,NaN
pr,ANN,rcp85,2050,MIROC5,6.78
pr,ANN,rcp85,2050,MPI-ESM-LR,-0.18
pr,ANN,rcp85,2050,MPI-ESM-MR,0.79
pr,ANN,rcp85,2050,MPI-ESM-P,NaN
pr,ANN,rcp85,2050,MRI-CGCM3,2.41
pr,ANN,rcp85,2050,MRI-ESM1,0
pr,ANN,rcp85,2050,NorESM1-M,4.67
pr,ANN,rcp85,2050,NorESM1-ME,15.14
pr,ANN,rcp85,2050,bcc-csm1-1-m,NaN
pr,ANN,rcp85,2050,bcc-csm1-1,4.74
pr,ANN,rcp85,2050,inmcm4,-3.06
pr,ANN,rcp85,2080,ACCESS1-0,-0.14
pr,ANN,rcp85,2080,ACCESS1-3,6.3
pr,ANN,rcp85,2080,BNU-ESM,-3.82
pr,ANN,rcp85,2080,CCSM4,1.59
pr,ANN,rcp85,2080,CESM1-BGC,11.84
pr,ANN,rcp85,2080,CESM1-CAM5-1-FV2,NaN
pr,ANN,rcp85,2080,CESM1-CAM5,12.67
pr,ANN,rcp85,2080,CESM1-FASTCHEM,NaN
pr,ANN,rcp85,2080,CESM1-WACCM,NaN
pr,ANN,rcp85,2080,CMCC-CESM,19.64
pr,ANN,rcp85,2080,CMCC-CM,10.43
pr,ANN,rcp85,2080,CMCC-CMS,13.7
pr,ANN,rcp85,2080,CNRM-CM5-2,NaN
pr,ANN,rcp85,2080,CNRM-CM5,11.26
pr,ANN,rcp85,2080,CSIRO-Mk3-6-0,8.19
pr,ANN,rcp85,2080,CSIRO-Mk3L-1-2,NaN
pr,ANN,rcp85,2080,CanCM4,NaN
pr,ANN,rcp85,2080,CanESM2,13.7
pr,ANN,rcp85,2080,FGOALS-g2,11.47
pr,ANN,rcp85,2080,FGOALS-s2,NaN
pr,ANN,rcp85,2080,FIO-ESM,3.73
pr,ANN,rcp85,2080,GFDL-CM2p1,NaN
pr,ANN,rcp85,2080,GFDL-CM3,8.37
pr,ANN,rcp85,2080,GFDL-ESM2G,6.93
pr,ANN,rcp85,2080,GFDL-ESM2M,2.07
pr,ANN,rcp85,2080,GISS-E2-H-CC,10.46
pr,ANN,rcp85,2080,GISS-E2-H,7.26
pr,ANN,rcp85,2080,GISS-E2-R-CC,2.53
pr,ANN,rcp85,2080,GISS-E2-R,1.93
pr,ANN,rcp85,2080,HadCM3,NaN
pr,ANN,rcp85,2080,HadGEM2-AO,4.45
pr,ANN,rcp85,2080,HadGEM2-CC,7.85
pr,ANN,rcp85,2080,HadGEM2-ES,NaN
pr,ANN,rcp85,2080,IPSL-CM5A-LR,8.35
pr,ANN,rcp85,2080,IPSL-CM5A-MR,6.52
pr,ANN,rcp85,2080,IPSL-CM5B-LR,8.96
pr,ANN,rcp85,2080,MIROC-ESM-CHEM,-2.89
pr,ANN,rcp85,2080,MIROC-ESM,2.01
pr,ANN,rcp85,2080,MIROC4h,NaN
pr,ANN,rcp85,2080,MIROC5,4.45
pr,ANN,rcp85,2080,MPI-ESM-LR,3.12
pr,ANN,rcp85,2080,MPI-ESM-MR,-0.37
pr,ANN,rcp85,2080,MPI-ESM-P,NaN
pr,ANN,rcp85,2080,MRI-CGCM3,3.64
pr,ANN,rcp85,2080,MRI-ESM1,3.94
pr,ANN,rcp85,2080,NorESM1-M,15.42
pr,ANN,rcp85,2080,NorESM1-ME,14.85
pr,ANN,rcp85,2080,bcc-csm1-1-m,NaN
pr,ANN,rcp85,2080,bcc-csm1-1,3.68
pr,ANN,rcp85,2080,inmcm4,6.4
pr,DJF,rcp26,2040,ACCESS1-0,NaN
pr,DJF,rcp26,2040,ACCESS1-3,NaN
pr,DJF,rcp26,2040,BNU-ESM,-2.56
pr,DJF,rcp26,2040,CCSM4,12.39
pr,DJF,rcp26,2040,CESM1-BGC,NaN
pr,DJF,rcp26,2040,CESM1-CAM5-1-FV2,NaN
pr,DJF,rcp26,2040,CESM1-CAM5,8.73
pr,DJF,rcp26,2040,CESM1-FASTCHEM,NaN
pr,DJF,rcp26,2040,CESM1-WACCM,NaN
pr,DJF,rcp26,2040,CMCC-CESM,NaN
pr,DJF,rcp26,2040,CMCC-CM,NaN
pr,DJF,rcp26,2040,CMCC-CMS,NaN
pr,DJF,rcp26,2040,CNRM-CM5-2,NaN
pr,DJF,rcp26,2040,CNRM-CM5,2.42
pr,DJF,rcp26,2040,CSIRO-Mk3-6-0,8.55
pr,DJF,rcp26,2040,CSIRO-Mk3L-1-2,NaN
pr,DJF,rcp26,2040,CanCM4,NaN
pr,DJF,rcp26,2040,CanESM2,-0.67
pr,DJF,rcp26,2040,FGOALS-g2,9.03
pr,DJF,rcp26,2040,FGOALS-s2,NaN
pr,DJF,rcp26,2040,FIO-ESM,-0.23
pr,DJF,rcp26,2040,GFDL-CM2p1,NaN
pr,DJF,rcp26,2040,GFDL-CM3,0.3
pr,DJF,rcp26,2040,GFDL-ESM2G,7.25
pr,DJF,rcp26,2040,GFDL-ESM2M,10.2
pr,DJF,rcp26,2040,GISS-E2-H-CC,NaN
pr,DJF,rcp26,2040,GISS-E2-H,NaN
pr,DJF,rcp26,2040,GISS-E2-R-CC,NaN
pr,DJF,rcp26,2040,GISS-E2-R,-0.5
pr,DJF,rcp26,2040,HadCM3,NaN
pr,DJF,rcp26,2040,HadGEM2-AO,8.38
pr,DJF,rcp26,2040,HadGEM2-CC,NaN
pr,DJF,rcp26,2040,HadGEM2-ES,NaN
pr,DJF,rcp26,2040,IPSL-CM5A-LR,5.45
pr,DJF,rcp26,2040,IPSL-CM5A-MR,5.7
pr,DJF,rcp26,2040,IPSL-CM5B-LR,NaN
pr,DJF,rcp26,2040,MIROC-ESM-CHEM,2.25
pr,DJF,rcp26,2040,MIROC-ESM,4.28
pr,DJF,rcp26,2040,MIROC4h,NaN
pr,DJF,rcp26,2040,MIROC5,9.68
pr,DJF,rcp26,2040,MPI-ESM-LR,4.67
pr,DJF,rcp26,2040,MPI-ESM-MR,-2.58
pr,DJF,rcp26,2040,MPI-ESM-P,NaN
pr,DJF,rcp26,2040,MRI-CGCM3,-1.88
pr,DJF,rcp26,2040,MRI-ESM1,NaN
pr,DJF,rcp26,2040,NorESM1-M,13.02
pr,DJF,rcp26,2040,NorESM1-ME,-6.05
pr,DJF,rcp26,2040,bcc-csm1-1-m,5.03
pr,DJF,rcp26,2040,bcc-csm1-1,5.56
pr,DJF,rcp26,2040,inmcm4,NaN
pr,DJF,rcp26,2050,ACCESS1-0,NaN
pr,DJF,rcp26,2050,ACCESS1-3,NaN
pr,DJF,rcp26,2050,BNU-ESM,-2.67
pr,DJF,rcp26,2050,CCSM4,10.25
pr,DJF,rcp26,2050,CESM1-BGC,NaN
pr,DJF,rcp26,2050,CESM1-CAM5-1-FV2,NaN
pr,DJF,rcp26,2050,CESM1-CAM5,7.78
pr,DJF,rcp26,2050,CESM1-FASTCHEM,NaN
pr,DJF,rcp26,2050,CESM1-WACCM,NaN
pr,DJF,rcp26,2050,CMCC-CESM,NaN
pr,DJF,rcp26,2050,CMCC-CM,NaN
pr,DJF,rcp26,2050,CMCC-CMS,NaN
pr,DJF,rcp26,2050,CNRM-CM5-2,NaN
pr,DJF,rcp26,2050,CNRM-CM5,2.04
pr,DJF,rcp26,2050,CSIRO-Mk3-6-0,12.45
pr,DJF,rcp26,2050,CSIRO-Mk3L-1-2,NaN
pr,DJF,rcp26,2050,CanCM4,NaN
pr,DJF,rcp26,2050,CanESM2,6.47
pr,DJF,rcp26,2050,FGOALS-g2,11.96
pr,DJF,rcp26,2050,FGOALS-s2,NaN
pr,DJF,rcp26,2050,FIO-ESM,-0.98
pr,DJF,rcp26,2050,GFDL-CM2p1,NaN
pr,DJF,rcp26,2050,GFDL-CM3,2.84
pr,DJF,rcp26,2050,GFDL-ESM2G,7.09
pr,DJF,rcp26,2050,GFDL-ESM2M,9.43
pr,DJF,rcp26,2050,GISS-E2-H-CC,NaN
pr,DJF,rcp26,2050,GISS-E2-H,NaN
pr,DJF,rcp26,2050,GISS-E2-R-CC,NaN
pr,DJF,rcp26,2050,GISS-E2-R,1.71
pr,DJF,rcp26,2050,HadCM3,NaN
pr,DJF,rcp26,2050,HadGEM2-AO,6.12
pr,DJF,rcp26,2050,HadGEM2-CC,NaN
pr,DJF,rcp26,2050,HadGEM2-ES,NaN
pr,DJF,rcp26,2050,IPSL-CM5A-LR,1.32
pr,DJF,rcp26,2050,IPSL-CM5A-MR,6.43
pr,DJF,rcp26,2050,IPSL-CM5B-LR,NaN
pr,DJF,rcp26,2050,MIROC-ESM-CHEM,4.56
pr,DJF,rcp26,2050,MIROC-ESM,4.02
pr,DJF,rcp26,2050,MIROC4h,NaN
pr,DJF,rcp26,2050,MIROC5,11.32
pr,DJF,rcp26,2050,MPI-ESM-LR,2.31
pr,DJF,rcp26,2050,MPI-ESM-MR,2.37
pr,DJF,rcp26,2050,MPI-ESM-P,NaN
pr,DJF,rcp26,2050,MRI-CGCM3,-2.77
pr,DJF,rcp26,2050,MRI-ESM1,NaN
pr,DJF,rcp26,2050,NorESM1-M,9.03
pr,DJF,rcp26,2050,NorESM1-ME,-6.6
pr,DJF,rcp26,2050,bcc-csm1-1-m,5.9
pr,DJF,rcp26,2050,bcc-csm1-1,2.62
pr,DJF,rcp26,2050,inmcm4,NaN
pr,DJF,rcp26,2080,ACCESS1-0,NaN
pr,DJF,rcp26,2080,ACCESS1-3,NaN
pr,DJF,rcp26,2080,BNU-ESM,2.8
pr,DJF,rcp26,2080,CCSM4,5.1
pr,DJF,rcp26,2080,CESM1-BGC,NaN
pr,DJF,rcp26,2080,CESM1-CAM5-1-FV2,NaN
pr,DJF,rcp26,2080,CESM1-CAM5,9.09
pr,DJF,rcp26,2080,CESM1-FASTCHEM,NaN
pr,DJF,rcp26,2080,CESM1-WACCM,NaN
pr,DJF,rcp26,2080,CMCC-CESM,NaN
pr,DJF,rcp26,2080,CMCC-CM,NaN
pr,DJF,rcp26,2080,CMCC-CMS,NaN
pr,DJF,rcp26,2080,CNRM-CM5-2,NaN
pr,DJF,rcp26,2080,CNRM-CM5,2.72
pr,DJF,rcp26,2080,CSIRO-Mk3-6-0,8.98
pr,DJF,rcp26,2080,CSIRO-Mk3L-1-2,NaN
pr,DJF,rcp26,2080,CanCM4,NaN
pr,DJF,rcp26,2080,CanESM2,3.87
pr,DJF,rcp26,2080,FGOALS-g2,11.99
pr,DJF,rcp26,2080,FGOALS-s2,NaN
pr,DJF,rcp26,2080,FIO-ESM,6.4
pr,DJF,rcp26,2080,GFDL-CM2p1,NaN
pr,DJF,rcp26,2080,GFDL-CM3,5.9
pr,DJF,rcp26,2080,GFDL-ESM2G,1.27
pr,DJF,rcp26,2080,GFDL-ESM2M,10.35
pr,DJF,rcp26,2080,GISS-E2-H-CC,NaN
pr,DJF,rcp26,2080,GISS-E2-H,NaN
pr,DJF,rcp26,2080,GISS-E2-R-CC,NaN
pr,DJF,rcp26,2080,GISS-E2-R,-1.96
pr,DJF,rcp26,2080,HadCM3,NaN
pr,DJF,rcp26,2080,HadGEM2-AO,9.77
pr,DJF,rcp26,2080,HadGEM2-CC,NaN
pr,DJF,rcp26,2080,HadGEM2-ES,NaN
pr,DJF,rcp26,2080,IPSL-CM5A-LR,-1.24
pr,DJF,rcp26,2080,IPSL-CM5A-MR,3.03
pr,DJF,rcp26,2080,IPSL-CM5B-LR,NaN
pr,DJF,rcp26,2080,MIROC-ESM-CHEM,-0.61
pr,DJF,rcp26,2080,MIROC-ESM,0.47
pr,DJF,rcp26,2080,MIROC4h,NaN
pr,DJF,rcp26,2080,MIROC5,-3.22
pr,DJF,rcp26,2080,MPI-ESM-LR,2.93
pr,DJF,rcp26,2080,MPI-ESM-MR,-3.13
pr,DJF,rcp26,2080,MPI-ESM-P,NaN
pr,DJF,rcp26,2080,MRI-CGCM3,1.27
pr,DJF,rcp26,2080,MRI-ESM1,NaN
pr,DJF,rcp26,2080,NorESM1-M,9.81
pr,DJF,rcp26,2080,NorESM1-ME,15.37
pr,DJF,rcp26,2080,bcc-csm1-1-m,5.49
pr,DJF,rcp26,2080,bcc-csm1-1,-4.78
pr,DJF,rcp26,2080,inmcm4,NaN
pr,DJF,rcp45,2040,ACCESS1-0,3.33
pr,DJF,rcp45,2040,ACCESS1-3,0.05
pr,DJF,rcp45,2040,BNU-ESM,-3.06
pr,DJF,rcp45,2040,CCSM4,5.02
pr,DJF,rcp45,2040,CESM1-BGC,1.24
pr,DJF,rcp45,2040,CESM1-CAM5-1-FV2,NaN
pr,DJF,rcp45,2040,CESM1-CAM5,2.02
pr,DJF,rcp45,2040,CESM1-FASTCHEM,NaN
pr,DJF,rcp45,2040,CESM1-WACCM,NaN
pr,DJF,rcp45,2040,CMCC-CESM,NaN
pr,DJF,rcp45,2040,CMCC-CM,14.23
pr,DJF,rcp45,2040,CMCC-CMS,6.69
pr,DJF,rcp45,2040,CNRM-CM5-2,NaN
pr,DJF,rcp45,2040,CNRM-CM5,6.83
pr,DJF,rcp45,2040,CSIRO-Mk3-6-0,14.98
pr,DJF,rcp45,2040,CSIRO-Mk3L-1-2,NaN
pr,DJF,rcp45,2040,CanCM4,10.07
pr,DJF,rcp45,2040,CanESM2,6.28
pr,DJF,rcp45,2040,FGOALS-g2,14.66
pr,DJF,rcp45,2040,FGOALS-s2,NaN
pr,DJF,rcp45,2040,FIO-ESM,-6.51
pr,DJF,rcp45,2040,GFDL-CM2p1,1.37
pr,DJF,rcp45,2040,GFDL-CM3,6.22
pr,DJF,rcp45,2040,GFDL-ESM2G,10.61
pr,DJF,rcp45,2040,GFDL-ESM2M,12.8
pr,DJF,rcp45,2040,GISS-E2-H-CC,13.68
pr,DJF,rcp45,2040,GISS-E2-H,2.87
pr,DJF,rcp45,2040,GISS-E2-R-CC,4.95
pr,DJF,rcp45,2040,GISS-E2-R,-2.17
pr,DJF,rcp45,2040,HadCM3,-11.7
pr,DJF,rcp45,2040,HadGEM2-AO,1.96
pr,DJF,rcp45,2040,HadGEM2-CC,NaN
pr,DJF,rcp45,2040,HadGEM2-ES,NaN
pr,DJF,rcp45,2040,IPSL-CM5A-LR,-2.61
pr,DJF,rcp45,2040,IPSL-CM5A-MR,7.56
pr,DJF,rcp45,2040,IPSL-CM5B-LR,1.04
pr,DJF,rcp45,2040,MIROC-ESM-CHEM,1.45
pr,DJF,rcp45,2040,MIROC-ESM,5.4
pr,DJF,rcp45,2040,MIROC4h,6.44
pr,DJF,rcp45,2040,MIROC5,7.88
pr,DJF,rcp45,2040,MPI-ESM-LR,0.89
pr,DJF,rcp45,2040,MPI-ESM-MR,-0.45
pr,DJF,rcp45,2040,MPI-ESM-P,NaN
pr,DJF,rcp45,2040,MRI-CGCM3,-5.68
pr,DJF,rcp45,2040,MRI-ESM1,NaN
pr,DJF,rcp45,2040,NorESM1-M,-5.17
pr,DJF,rcp45,2040,NorESM1-ME,0.28
pr,DJF,rcp45,2040,bcc-csm1-1-m,4.8
pr,DJF,rcp45,2040,bcc-csm1-1,5.84
pr,DJF,rcp45,2040,inmcm4,6.25
pr,DJF,rcp45,2050,ACCESS1-0,5.71
pr,DJF,rcp45,2050,ACCESS1-3,-0.01
pr,DJF,rcp45,2050,BNU-ESM,-5.31
pr,DJF,rcp45,2050,CCSM4,10.58
pr,DJF,rcp45,2050,CESM1-BGC,-0.68
pr,DJF,rcp45,2050,CESM1-CAM5-1-FV2,NaN
pr,DJF,rcp45,2050,CESM1-CAM5,-0.7
pr,DJF,rcp45,2050,CESM1-FASTCHEM,NaN
pr,DJF,rcp45,2050,CESM1-WACCM,NaN
pr,DJF,rcp45,2050,CMCC-CESM,NaN
pr,DJF,rcp45,2050,CMCC-CM,15.24
pr,DJF,rcp45,2050,CMCC-CMS,9.9
pr,DJF,rcp45,2050,CNRM-CM5-2,NaN
pr,DJF,rcp45,2050,CNRM-CM5,5.89
pr,DJF,rcp45,2050,CSIRO-Mk3-6-0,13.07
pr,DJF,rcp45,2050,CSIRO-Mk3L-1-2,NaN
pr,DJF,rcp45,2050,CanCM4,NaN
pr,DJF,rcp45,2050,CanESM2,9.38
pr,DJF,rcp45,2050,FGOALS-g2,15.45
pr,DJF,rcp45,2050,FGOALS-s2,NaN
pr,DJF,rcp45,2050,FIO-ESM,-2.57
pr,DJF,rcp45,2050,GFDL-CM2p1,-33.57
pr,DJF,rcp45,2050,GFDL-CM3,8.64
pr,DJF,rcp45,2050,GFDL-ESM2G,8.4
pr,DJF,rcp45,2050,GFDL-ESM2M,11.54
pr,DJF,rcp45,2050,GISS-E2-H-CC,9.52
pr,DJF,rcp45,2050,GISS-E2-H,4.39
pr,DJF,rcp45,2050,GISS-E2-R-CC,6.32
pr,DJF,rcp45,2050,GISS-E2-R,-4.13
pr,DJF,rcp45,2050,HadCM3,NaN
pr,DJF,rcp45,2050,HadGEM2-AO,7.06
pr,DJF,rcp45,2050,HadGEM2-CC,NaN
pr,DJF,rcp45,2050,HadGEM2-ES,NaN
pr,DJF,rcp45,2050,IPSL-CM5A-LR,-3.97
pr,DJF,rcp45,2050,IPSL-CM5A-MR,7.67
pr,DJF,rcp45,2050,IPSL-CM5B-LR,0.59
pr,DJF,rcp45,2050,MIROC-ESM-CHEM,-1.36
pr,DJF,rcp45,2050,MIROC-ESM,2.89
pr,DJF,rcp45,2050,MIROC4h,NaN
pr,DJF,rcp45,2050,MIROC5,15.18
pr,DJF,rcp45,2050,MPI-ESM-LR,-2.01
pr,DJF,rcp45,2050,MPI-ESM-MR,0.82
pr,DJF,rcp45,2050,MPI-ESM-P,NaN
pr,DJF,rcp45,2050,MRI-CGCM3,-3.14
pr,DJF,rcp45,2050,MRI-ESM1,NaN
pr,DJF,rcp45,2050,NorESM1-M,5.48
pr,DJF,rcp45,2050,NorESM1-ME,2.94
pr,DJF,rcp45,2050,bcc-csm1-1-m,10.36
pr,DJF,rcp45,2050,bcc-csm1-1,7.94
pr,DJF,rcp45,2050,inmcm4,8.63
pr,DJF,rcp45,2080,ACCESS1-0,-1.53
pr,DJF,rcp45,2080,ACCESS1-3,-1.92
pr,DJF,rcp45,2080,BNU-ESM,-4.98
pr,DJF,rcp45,2080,CCSM4,8.92
pr,DJF,rcp45,2080,CESM1-BGC,4.72
pr,DJF,rcp45,2080,CESM1-CAM5-1-FV2,NaN
pr,DJF,rcp45,2080,CESM1-CAM5,8.54
pr,DJF,rcp45,2080,CESM1-FASTCHEM,NaN
pr,DJF,rcp45,2080,CESM1-WACCM,NaN
pr,DJF,rcp45,2080,CMCC-CESM,NaN
pr,DJF,rcp45,2080,CMCC-CM,15.96
pr,DJF,rcp45,2080,CMCC-CMS,18.92
pr,DJF,rcp45,2080,CNRM-CM5-2,NaN
pr,DJF,rcp45,2080,CNRM-CM5,12.99
pr,DJF,rcp45,2080,CSIRO-Mk3-6-0,8.42
pr,DJF,rcp45,2080,CSIRO-Mk3L-1-2,NaN
pr,DJF,rcp45,2080,CanCM4,NaN
pr,DJF,rcp45,2080,CanESM2,9.55
pr,DJF,rcp45,2080,FGOALS-g2,21.64
pr,DJF,rcp45,2080,FGOALS-s2,NaN
pr,DJF,rcp45,2080,FIO-ESM,0.11
pr,DJF,rcp45,2080,GFDL-CM2p1,NaN
pr,DJF,rcp45,2080,GFDL-CM3,17.92
pr,DJF,rcp45,2080,GFDL-ESM2G,4.45
pr,DJF,rcp45,2080,GFDL-ESM2M,13.86
pr,DJF,rcp45,2080,GISS-E2-H-CC,5.39
pr,DJF,rcp45,2080,GISS-E2-H,9.45
pr,DJF,rcp45,2080,GISS-E2-R-CC,1.35
pr,DJF,rcp45,2080,GISS-E2-R,1.87
pr,DJF,rcp45,2080,HadCM3,NaN
pr,DJF,rcp45,2080,HadGEM2-AO,8.14
pr,DJF,rcp45,2080,HadGEM2-CC,NaN
pr,DJF,rcp45,2080,HadGEM2-ES,NaN
pr,DJF,rcp45,2080,IPSL-CM5A-LR,0.62
pr,DJF,rcp45,2080,IPSL-CM5A-MR,14.73
pr,DJF,rcp45,2080,IPSL-CM5B-LR,6.17
pr,DJF,rcp45,2080,MIROC-ESM-CHEM,1.52
pr,DJF,rcp45,2080,MIROC-ESM,14.2
pr,DJF,rcp45,2080,MIROC4h,NaN
pr,DJF,rcp45,2080,MIROC5,6.29
pr,DJF,rcp45,2080,MPI-ESM-LR,4.25
pr,DJF,rcp45,2080,MPI-ESM-MR,1.1
pr,DJF,rcp45,2080,MPI-ESM-P,NaN
pr,DJF,rcp45,2080,MRI-CGCM3,0.54
pr,DJF,rcp45,2080,MRI-ESM1,NaN
pr,DJF,rcp45,2080,NorESM1-M,11.23
pr,DJF,rcp45,2080,NorESM1-ME,10.67
pr,DJF,rcp45,2080,bcc-csm1-1-m,0.43
pr,DJF,rcp45,2080,bcc-csm1-1,0.38
pr,DJF,rcp45,2080,inmcm4,9.36
pr,DJF,rcp60,2040,ACCESS1-0,NaN
pr,DJF,rcp60,2040,ACCESS1-3,NaN
pr,DJF,rcp60,2040,BNU-ESM,NaN
pr,DJF,rcp60,2040,CCSM4,-0.39
pr,DJF,rcp60,2040,CESM1-BGC,NaN
pr,DJF,rcp60,2040,CESM1-CAM5-1-FV2,NaN
pr,DJF,rcp60,2040,CESM1-CAM5,7.94
pr,DJF,rcp60,2040,CESM1-FASTCHEM,NaN
pr,DJF,rcp60,2040,CESM1-WACCM,NaN
